mse,rmse,mae,precision,recall
1.5967594385147095,1.0689252614974976,1.0817599296569824,0.25,0.3333333333333333
1.1353107690811157,1.1309946775436401,1.0144282579421997,0.0,0.0
2.0701394081115723,1.438797950744629,1.158264398574829,0.3333333333333333,0.25
1.3053221702575684,1.11909818649292,0.8918107748031616,0.0,0.0
1.3050086498260498,1.1014621257781982,1.0908384323120117,0.0,0.0
0.8702534437179565,0.9016790986061096,0.8305782079696655,0.25,0.3333333333333333
1.343125581741333,1.1589329242706299,1.1457810401916504,0.0,0.0
0.5548723936080933,0.7197331190109253,0.6747824549674988,0.25,0.5
1.6798813343048096,1.4492517709732056,1.1881232261657715,0.0,0.0
1.3330800533294678,0.9942781925201416,1.1158982515335083,0.5,0.5
0.9747543334960938,1.096293330192566,0.8418809175491333,0.0,0.0
0.577850341796875,0.8577798008918762,0.6816802620887756,0.0,0.0
1.0086230039596558,0.7963519096374512,0.8465567827224731,0.0,0.0
1.3883572816848755,0.9517807364463806,1.0557141304016113,0.5,0.6666666666666666
1.046591877937317,0.940797746181488,0.9095376133918762,0.16666666666666666,0.5
1.0038397312164307,1.0410044193267822,0.8485438823699951,0.25,0.25
2.6994550228118896,1.6430017948150635,1.5587737560272217,0.0,0.0
0.9092729091644287,0.8130807876586914,0.859236478805542,0.25,0.3333333333333333
3.2628839015960693,2.0016465187072754,1.5,0.0,0.0
1.299566626548767,1.1399853229522705,1.1288174390792847,0.0,0.0
